# SpineSense sample excerpt - 10 s, imu_i3c_xyz_sflp firmware (raw + on-chip SFLP quaternion).
# Bench recording by the author. Contains no study-participant data.
# Columns: t_ms imu position addr ax_mg ay_mg az_mg gx_dps gy_dps gz_dps qw qx qy qz
167	IMU0	POSITION_0_EXTRA	0x32	-935.5	148.4	273.3	-0.28	-1.12	1.82	0.78467	-0.02499	0.59912	0.15918
167	IMU1	PARENT_BOTTOM_FIXED	0x33	-61.0	-917.0	416.8	-0.42	-0.49	-0.07	0.18335	-0.08508	0.53516	-0.82031
167	IMU2	CHILD_TOP_MOVING	0x34	39.0	-977.5	-242.5	-0.77	0.84	-1.40	-0.06677	0.11865	-0.77881	0.61182
167	IMU3	POSITION_3_EXTRA	0x35	140.5	-958.9	-261.1	-0.98	0.49	-0.84	-0.01941	0.14246	-0.78027	0.60889
167	IMU4	POSITION_4_EXTRA	0x36	158.6	-986.2	113.2	0.56	-0.63	-1.33	0.19287	-0.06616	-0.66064	0.72217
175	IMU0	POSITION_0_EXTRA	0x32	-933.5	152.3	280.6	-0.14	0.42	1.19	0.78467	-0.02495	0.59912	0.15930
175	IMU1	PARENT_BOTTOM_FIXED	0x33	-61.0	-917.0	417.7	-0.28	-0.42	-0.07	0.18335	-0.08508	0.53516	-0.82031
175	IMU2	CHILD_TOP_MOVING	0x34	38.6	-976.0	-244.0	-0.84	1.05	-1.33	-0.06671	0.11865	-0.77881	0.61182
175	IMU3	POSITION_3_EXTRA	0x35	139.6	-959.4	-260.6	-0.84	0.70	-0.77	-0.01932	0.14246	-0.78027	0.60889
175	IMU4	POSITION_4_EXTRA	0x36	158.1	-985.3	111.3	0.56	-0.63	-1.33	0.19287	-0.06610	-0.66064	0.72217
184	IMU0	POSITION_0_EXTRA	0x32	-937.0	151.3	286.0	-0.56	-0.14	1.40	0.78467	-0.02490	0.59912	0.15942
184	IMU1	PARENT_BOTTOM_FIXED	0x33	-61.5	-917.4	417.2	-0.21	-0.56	-0.07	0.18335	-0.08508	0.53516	-0.82031
184	IMU2	CHILD_TOP_MOVING	0x34	36.6	-976.5	-243.5	-0.63	1.12	-1.26	-0.06659	0.11865	-0.77881	0.61182
184	IMU3	POSITION_3_EXTRA	0x35	138.1	-959.4	-261.6	-0.42	0.63	-0.84	-0.01923	0.14246	-0.78027	0.60889
184	IMU4	POSITION_4_EXTRA	0x36	158.6	-983.3	116.1	0.42	-0.63	-1.19	0.19287	-0.06604	-0.66064	0.72217
192	IMU0	POSITION_0_EXTRA	0x32	-932.6	152.7	289.4	-0.98	-0.14	1.61	0.78467	-0.02486	0.59912	0.15955
192	IMU1	PARENT_BOTTOM_FIXED	0x33	-61.5	-916.0	416.3	-0.14	-0.56	-0.07	0.18347	-0.08508	0.53516	-0.82031
192	IMU2	CHILD_TOP_MOVING	0x34	35.6	-977.0	-244.5	-0.70	1.05	-1.26	-0.06653	0.11865	-0.77930	0.61182
192	IMU3	POSITION_3_EXTRA	0x35	137.1	-958.4	-261.6	-0.07	0.49	-0.91	-0.01915	0.14246	-0.78027	0.60889
192	IMU4	POSITION_4_EXTRA	0x36	157.6	-982.8	116.6	0.63	-0.49	-1.19	0.19287	-0.06598	-0.66064	0.72217
200	IMU0	POSITION_0_EXTRA	0x32	-931.6	151.3	286.0	-0.84	1.40	1.19	0.78467	-0.02486	0.59912	0.15967
200	IMU1	PARENT_BOTTOM_FIXED	0x33	-61.0	-916.0	416.3	-0.14	-0.70	0.00	0.18347	-0.08508	0.53516	-0.82031
200	IMU2	CHILD_TOP_MOVING	0x34	36.1	-974.0	-244.0	-0.70	0.56	-1.12	-0.06647	0.11865	-0.77930	0.61182
200	IMU3	POSITION_3_EXTRA	0x35	136.6	-957.0	-260.6	0.07	0.07	-0.91	-0.01910	0.14246	-0.78027	0.60889
200	IMU4	POSITION_4_EXTRA	0x36	157.1	-984.8	113.2	0.98	-0.63	-1.12	0.19287	-0.06598	-0.66064	0.72217
209	IMU0	POSITION_0_EXTRA	0x32	-937.9	149.3	280.1	-0.70	1.47	1.12	0.78467	-0.02487	0.59912	0.15979
209	IMU1	PARENT_BOTTOM_FIXED	0x33	-61.0	-915.0	417.2	0.00	-0.70	0.00	0.18359	-0.08508	0.53516	-0.82031
209	IMU2	CHILD_TOP_MOVING	0x34	37.1	-974.0	-245.5	-0.70	-0.07	-1.19	-0.06647	0.11871	-0.77930	0.61133
209	IMU3	POSITION_3_EXTRA	0x35	136.6	-958.4	-262.1	0.21	-0.42	-0.98	-0.01909	0.14246	-0.78027	0.60889
209	IMU4	POSITION_4_EXTRA	0x36	156.6	-985.8	112.7	0.91	-0.70	-1.05	0.19299	-0.06592	-0.66064	0.72217
217	IMU0	POSITION_0_EXTRA	0x32	-935.5	148.4	279.1	-0.63	0.77	1.33	0.78467	-0.02487	0.59912	0.15991
217	IMU1	PARENT_BOTTOM_FIXED	0x33	-60.0	-915.5	417.2	0.00	-0.77	0.00	0.18359	-0.08508	0.53516	-0.82031
217	IMU2	CHILD_TOP_MOVING	0x34	37.1	-976.0	-246.4	-0.91	-0.56	-1.26	-0.06647	0.11877	-0.77930	0.61133
217	IMU3	POSITION_3_EXTRA	0x35	135.7	-959.9	-261.1	0.35	-0.63	-0.98	-0.01909	0.14258	-0.78027	0.60889
217	IMU4	POSITION_4_EXTRA	0x36	156.6	-986.2	112.7	0.63	-0.70	-0.91	0.19299	-0.06586	-0.66064	0.72217
